participant,filename,video_path,raw_gloss,gloss,source,split,class_idx
P16,12588169530081594-TEAR.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\12588169530081594-TEAR.mp4,TEAR,TEAR,asl_citizen,train,2097
P18,43545552345298133-TEAR.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\43545552345298133-TEAR.mp4,TEAR,TEAR,asl_citizen,train,2097
P49,24416751766612643-TEAR.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\24416751766612643-TEAR.mp4,TEAR,TEAR,asl_citizen,train,2097
P6,7598045336471533-TEAR.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\7598045336471533-TEAR.mp4,TEAR,TEAR,asl_citizen,train,2097
P22,14423648754225304-TEAR.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\14423648754225304-TEAR.mp4,TEAR,TEAR,asl_citizen,train,2097
P47,06662457217362472-TEAR RIP_2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\06662457217362472-TEAR RIP_2.mp4,TEARRIP2,TEARRIP,asl_citizen,train,2098
P9,6249537549972513-TEAR RIP_1.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\6249537549972513-TEAR RIP_1.mp4,TEARRIP1,TEARRIP,asl_citizen,train,2098
P40,30965607123388605-TEAR RIP_2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\30965607123388605-TEAR RIP_2.mp4,TEARRIP2,TEARRIP,asl_citizen,train,2098
P9,8207397747948364-TEAR RIP_2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\8207397747948364-TEAR RIP_2.mp4,TEARRIP2,TEARRIP,asl_citizen,train,2098
P43,3679492892296943-TEAR RIP_2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\3679492892296943-TEAR RIP_2.mp4,TEARRIP2,TEARRIP,asl_citizen,train,2098
P47,48017795423653653-TEAR RIP_2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\48017795423653653-TEAR RIP_2.mp4,TEARRIP2,TEARRIP,asl_citizen,train,2098
P27,6559844344022314-TEAR RIP_2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\6559844344022314-TEAR RIP_2.mp4,TEARRIP2,TEARRIP,asl_citizen,train,2098
P23,0417474517941443-TEAR RIP_1.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\0417474517941443-TEAR RIP_1.mp4,TEARRIP1,TEARRIP,asl_citizen,train,2098
P30,995051736042873-TEAR RIP_2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\995051736042873-TEAR RIP_2.mp4,TEARRIP2,TEARRIP,asl_citizen,train,2098
P22,7645916767622281-TEAR RIP_2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\7645916767622281-TEAR RIP_2.mp4,TEARRIP2,TEARRIP,asl_citizen,train,2098
P12,6334322458025528-TEAR RIP_1.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\6334322458025528-TEAR RIP_1.mp4,TEARRIP1,TEARRIP,asl_citizen,train,2098
P16,6529339685024467-TEAR RIP_2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\6529339685024467-TEAR RIP_2.mp4,TEARRIP2,TEARRIP,asl_citizen,train,2098
P15,13750831769604122-TEAR RIP_1.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\13750831769604122-TEAR RIP_1.mp4,TEARRIP1,TEARRIP,asl_citizen,train,2098
P23,7828941341694284-TEAR RIP_2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\7828941341694284-TEAR RIP_2.mp4,TEARRIP2,TEARRIP,asl_citizen,train,2098
P39,32678539182461885-TEAR RIP_1.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\32678539182461885-TEAR RIP_1.mp4,TEARRIP1,TEARRIP,asl_citizen,train,2098
P39,41420034803476136-TEAR RIP_2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\41420034803476136-TEAR RIP_2.mp4,TEARRIP2,TEARRIP,asl_citizen,train,2098
P37,7415504538971707-TEAR RIP_2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\7415504538971707-TEAR RIP_2.mp4,TEARRIP2,TEARRIP,asl_citizen,train,2098
P31,4110542319510413-TEAR RIP_1.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\4110542319510413-TEAR RIP_1.mp4,TEARRIP1,TEARRIP,asl_citizen,train,2098
P49,7611399921970194-TEAR RIP_2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\7611399921970194-TEAR RIP_2.mp4,TEARRIP2,TEARRIP,asl_citizen,train,2098
P16,8013483341419942-TEAR RIP_1.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\8013483341419942-TEAR RIP_1.mp4,TEARRIP1,TEARRIP,asl_citizen,train,2098
P14,7319301324948355-TEAR RIP_1.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\7319301324948355-TEAR RIP_1.mp4,TEARRIP1,TEARRIP,asl_citizen,train,2098
P21,6205502310434754-TEAR RIP_1.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\6205502310434754-TEAR RIP_1.mp4,TEARRIP1,TEARRIP,asl_citizen,train,2098
P37,6148820461286348-TEAR RIP_1.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\6148820461286348-TEAR RIP_1.mp4,TEARRIP1,TEARRIP,asl_citizen,train,2098
P18,6195761725126414-TEAR RIP_2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\6195761725126414-TEAR RIP_2.mp4,TEARRIP2,TEARRIP,asl_citizen,train,2098
P31,26290817073408257-TEAR RIP_2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\26290817073408257-TEAR RIP_2.mp4,TEARRIP2,TEARRIP,asl_citizen,train,2098
P48,7858978327210222-TEAR RIP_1.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\7858978327210222-TEAR RIP_1.mp4,TEARRIP1,TEARRIP,asl_citizen,train,2098
P26,7740808357495388-TEAR RIP_2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\7740808357495388-TEAR RIP_2.mp4,TEARRIP2,TEARRIP,asl_citizen,train,2098
P49,9038948494478249-TEAR RIP_1.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\9038948494478249-TEAR RIP_1.mp4,TEARRIP1,TEARRIP,asl_citizen,train,2098
P42,7421334230783501-TEAR RIP_2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\7421334230783501-TEAR RIP_2.mp4,TEARRIP2,TEARRIP,asl_citizen,train,2098
P22,08621092478166514-TEAR RIP_1.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\08621092478166514-TEAR RIP_1.mp4,TEARRIP1,TEARRIP,asl_citizen,train,2098
P29,626141993462213-TEAR RIP_1.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\626141993462213-TEAR RIP_1.mp4,TEARRIP1,TEARRIP,asl_citizen,train,2098
P6,8401821378305749-TEAR RIP_1.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\8401821378305749-TEAR RIP_1.mp4,TEARRIP1,TEARRIP,asl_citizen,train,2098
P27,9168808558890975-TEAR RIP_1.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\9168808558890975-TEAR RIP_1.mp4,TEARRIP1,TEARRIP,asl_citizen,train,2098
P51,7103416850752566-TEAR RIP_1.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\7103416850752566-TEAR RIP_1.mp4,TEARRIP1,TEARRIP,asl_citizen,train,2098
P11,541329340722899-TEAR RIP_2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\541329340722899-TEAR RIP_2.mp4,TEARRIP2,TEARRIP,asl_citizen,train,2098
P15,015578627660572053-TEAR RIP_1.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\015578627660572053-TEAR RIP_1.mp4,TEARRIP1,TEARRIP,asl_citizen,train,2098
P50,10894789936557925-TEAR RIP_1.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\10894789936557925-TEAR RIP_1.mp4,TEARRIP1,TEARRIP,asl_citizen,train,2098
P21,21315063617338437-TEAR RIP_2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\21315063617338437-TEAR RIP_2.mp4,TEARRIP2,TEARRIP,asl_citizen,train,2098
P48,16439435242932654-TEAR RIP_2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\16439435242932654-TEAR RIP_2.mp4,TEARRIP2,TEARRIP,asl_citizen,train,2098
P15,042428497095387874-TEAR RIP_2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\042428497095387874-TEAR RIP_2.mp4,TEARRIP2,TEARRIP,asl_citizen,train,2098
P42,4374698053174688-TEAR RIP_1.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\4374698053174688-TEAR RIP_1.mp4,TEARRIP1,TEARRIP,asl_citizen,train,2098
P52,42865768906563373-seedTEAR RIP_2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\42865768906563373-seedTEAR RIP_2.mp4,TEARRIP2,TEARRIP,asl_citizen,train,2098
P47,2657212736979446-TEAR RIP_1.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\2657212736979446-TEAR RIP_1.mp4,TEARRIP1,TEARRIP,asl_citizen,train,2098
P40,11398713949281802-TEAR RIP_1.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\11398713949281802-TEAR RIP_1.mp4,TEARRIP1,TEARRIP,asl_citizen,train,2098
P33,9201174033209241-TEAR RIP_1.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\9201174033209241-TEAR RIP_1.mp4,TEARRIP1,TEARRIP,asl_citizen,train,2098
P40,3274515703834051-TEAR RIP_2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\3274515703834051-TEAR RIP_2.mp4,TEARRIP2,TEARRIP,asl_citizen,train,2098
P18,4348515228163634-TEAR RIP_1.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\4348515228163634-TEAR RIP_1.mp4,TEARRIP1,TEARRIP,asl_citizen,train,2098
P35,6928954517189605-TEAR RIP_2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\6928954517189605-TEAR RIP_2.mp4,TEARRIP2,TEARRIP,asl_citizen,train,2098
P26,8007275351506706-TEAR RIP_1.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\8007275351506706-TEAR RIP_1.mp4,TEARRIP1,TEARRIP,asl_citizen,train,2098
P11,7038523042520639-TEAR RIP_1.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\7038523042520639-TEAR RIP_1.mp4,TEARRIP1,TEARRIP,asl_citizen,train,2098
P49,8089491307996901-TEASE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\8089491307996901-TEASE.mp4,TEASE,TEASE,asl_citizen,train,2099
P17,5425386031214068-TEASE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\5425386031214068-TEASE.mp4,TEASE,TEASE,asl_citizen,train,2099
P16,4711031069974545-TEASE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\4711031069974545-TEASE.mp4,TEASE,TEASE,asl_citizen,train,2099
P27,9865974439915302-TEASE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\9865974439915302-TEASE.mp4,TEASE,TEASE,asl_citizen,train,2099
P47,6642567151484338-TEASE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\6642567151484338-TEASE.mp4,TEASE,TEASE,asl_citizen,train,2099
P6,8387602186277867-TEASE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\8387602186277867-TEASE.mp4,TEASE,TEASE,asl_citizen,train,2099
P4,864309956500366-TEASE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\864309956500366-TEASE.mp4,TEASE,TEASE,asl_citizen,train,2099
P42,8186948948484816-TEASE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\8186948948484816-TEASE.mp4,TEASE,TEASE,asl_citizen,train,2099
P26,03539497935715974-TEASE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\03539497935715974-TEASE.mp4,TEASE,TEASE,asl_citizen,train,2099
10,57139.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\57139.mp4,tease,TEASE,wlasl,train,2099
28,57132.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\57132.mp4,tease,TEASE,wlasl,train,2099
P29,06684888263881805-TEASE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\06684888263881805-TEASE.mp4,TEASE,TEASE,asl_citizen,train,2099
41,57141.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\57141.mp4,tease,TEASE,wlasl,train,2099
P51,7099646089491944-TEASE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\7099646089491944-TEASE.mp4,TEASE,TEASE,asl_citizen,train,2099
13,57134.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\57134.mp4,tease,TEASE,wlasl,train,2099
P31,5356392552813256-TEASE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\5356392552813256-TEASE.mp4,TEASE,TEASE,asl_citizen,train,2099
P48,13770587370102194-TEASE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\13770587370102194-TEASE.mp4,TEASE,TEASE,asl_citizen,train,2099
P40,5404639392726989-TEASE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\5404639392726989-TEASE.mp4,TEASE,TEASE,asl_citizen,train,2099
P35,3064166550973402-TEASE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\3064166550973402-TEASE.mp4,TEASE,TEASE,asl_citizen,train,2099
P50,8075197642000174-TEASE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\8075197642000174-TEASE.mp4,TEASE,TEASE,asl_citizen,train,2099
P11,8450116520812938-TEASE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\8450116520812938-TEASE.mp4,TEASE,TEASE,asl_citizen,train,2099
P37,004574749870814188-TEASE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\004574749870814188-TEASE.mp4,TEASE,TEASE,asl_citizen,train,2099
10,57136.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\57136.mp4,tease,TEASE,wlasl,train,2099
P12,6509978949952209-TEASE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\6509978949952209-TEASE.mp4,TEASE,TEASE,asl_citizen,train,2099
P7,7906301818103507-TEASE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\7906301818103507-TEASE.mp4,TEASE,TEASE,asl_citizen,train,2099
P18,5808412344429041-TEASE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\5808412344429041-TEASE.mp4,TEASE,TEASE,asl_citizen,train,2099
P9,39207456628006776-TEASE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\39207456628006776-TEASE.mp4,TEASE,TEASE,asl_citizen,train,2099
P2,16176331445712844-TEASE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\16176331445712844-TEASE.mp4,TEASE,TEASE,asl_citizen,train,2099
P22,9907766396711684-TEASE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\9907766396711684-TEASE.mp4,TEASE,TEASE,asl_citizen,train,2099
P39,8592907031735448-TEASE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\8592907031735448-TEASE.mp4,TEASE,TEASE,asl_citizen,train,2099
P15,9147804837591358-TEASE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\9147804837591358-TEASE.mp4,TEASE,TEASE,asl_citizen,train,2099
0,57169.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\57169.mp4,technology,TECHNOLOGY,wlasl,train,2100
P14,18658319828343228-TECHNOLOGY.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\18658319828343228-TECHNOLOGY.mp4,TECHNOLOGY,TECHNOLOGY,asl_citizen,train,2100
P15,5689659633378121-TECHNOLOGY.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\5689659633378121-TECHNOLOGY.mp4,TECHNOLOGY,TECHNOLOGY,asl_citizen,train,2100
P49,509882422048777-TECHNOLOGY.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\509882422048777-TECHNOLOGY.mp4,TECHNOLOGY,TECHNOLOGY,asl_citizen,train,2100
11,57172.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\57172.mp4,technology,TECHNOLOGY,wlasl,train,2100
P48,7898488641521859-TECHNOLOGY.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\7898488641521859-TECHNOLOGY.mp4,TECHNOLOGY,TECHNOLOGY,asl_citizen,train,2100
P26,3396793112712062-TECHNOLOGY.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\3396793112712062-TECHNOLOGY.mp4,TECHNOLOGY,TECHNOLOGY,asl_citizen,train,2100
P27,7056575172746042-TECHNOLOGY.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\7056575172746042-TECHNOLOGY.mp4,TECHNOLOGY,TECHNOLOGY,asl_citizen,train,2100
P29,15690936046423087-TECHNOLOGY.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\15690936046423087-TECHNOLOGY.mp4,TECHNOLOGY,TECHNOLOGY,asl_citizen,train,2100
12,57175.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\57175.mp4,technology,TECHNOLOGY,wlasl,train,2100
P30,6275319405115132-TECHNOLOGY.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\6275319405115132-TECHNOLOGY.mp4,TECHNOLOGY,TECHNOLOGY,asl_citizen,train,2100
P9,170916796648513-TECHNOLOGY.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\170916796648513-TECHNOLOGY.mp4,TECHNOLOGY,TECHNOLOGY,asl_citizen,train,2100
P40,7333074902175456-TECHNOLOGY.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\7333074902175456-TECHNOLOGY.mp4,TECHNOLOGY,TECHNOLOGY,asl_citizen,train,2100
P16,8994059925170093-TECHNOLOGY.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\8994059925170093-TECHNOLOGY.mp4,TECHNOLOGY,TECHNOLOGY,asl_citizen,train,2100
P48,9762190094235794-TECHNOLOGY.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\9762190094235794-TECHNOLOGY.mp4,TECHNOLOGY,TECHNOLOGY,asl_citizen,train,2100
13,57170.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\57170.mp4,technology,TECHNOLOGY,wlasl,train,2100
P21,23434979123196897-TECHNOLOGY.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\23434979123196897-TECHNOLOGY.mp4,TECHNOLOGY,TECHNOLOGY,asl_citizen,train,2100
P20,19177508454964398-TECHNOLOGY.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\19177508454964398-TECHNOLOGY.mp4,TECHNOLOGY,TECHNOLOGY,asl_citizen,train,2100
P11,5601729865474689-TECHNOLOGY.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\5601729865474689-TECHNOLOGY.mp4,TECHNOLOGY,TECHNOLOGY,asl_citizen,train,2100
P7,05783793579808072-TECHNOLOGY.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\05783793579808072-TECHNOLOGY.mp4,TECHNOLOGY,TECHNOLOGY,asl_citizen,train,2100
P6,8833057667390964-TECHNOLOGY.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\8833057667390964-TECHNOLOGY.mp4,TECHNOLOGY,TECHNOLOGY,asl_citizen,train,2100
P37,20237790176183346-TECHNOLOGY.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\20237790176183346-TECHNOLOGY.mp4,TECHNOLOGY,TECHNOLOGY,asl_citizen,train,2100
P17,02699703442844803-TECHNOLOGY.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\02699703442844803-TECHNOLOGY.mp4,TECHNOLOGY,TECHNOLOGY,asl_citizen,train,2100
